Transaction ID,Sender Account ID,Receiver Account ID,Transaction Amount,Transaction Type,Date,Time,Transaction Status,Fraud Flag,Latitude,Longitude,Device Used,Network Slice ID,Latency (ms),Slice Bandwidth (Mbps),PIN Code
TXN4973333734,ACC71245,ACC38629,855.53,Deposit,17/01/2025,10:12:00 AM,Success,TRUE,55.7558 N, 0.1278 W,Mobile,Slice1,15,142,1683
TXN2670016539,ACC32541,ACC69873,1221.82,Withdrawal,17/01/2025,10:11:00 AM,Failed,FALSE,40.7128 N, -118.2437 W,Desktop,Slice2,9,98,9351
TXN7103211368,ACC87678,ACC94847,109.93,Deposit,17/01/2025,10:42:00 AM,Failed,TRUE,48.8566 N, -118.2437 W,Mobile,Slice3,16,107,6989
TXN6774647261,ACC83881,ACC65341,329.15,Transfer,17/01/2025,11:00:00 AM,Success,TRUE,48.8566 N, 139.6917 W,Desktop,Slice2,15,192,7015
TXN8172262194,ACC43635,ACC38750,1372.23,Withdrawal,17/01/2025,10:27:00 AM,Failed,FALSE,51.5074 N, -118.2437 W,Desktop,Slice1,16,149,1595
TXN7356320584,ACC54720,ACC64544,1190.88,Deposit,17/01/2025,10:56:00 AM,Failed,TRUE,48.8566 N, -74.006 W,Mobile,Slice1,6,189,4958
TXN7408966343,ACC39498,ACC97070,58.69,Transfer,17/01/2025,10:07:00 AM,Failed,FALSE,34.0522 N, -118.2437 W,Mobile,Slice1,9,136,4829
TXN1684589936,ACC64300,ACC85697,345.62,Withdrawal,17/01/2025,10:24:00 AM,Failed,FALSE,35.6895 N, -74.006 W,Desktop,Slice1,11,249,3265
TXN7142871079,ACC28994,ACC90586,438.45,Deposit,17/01/2025,10:26:00 AM,Failed,TRUE,51.5074 N, 37.6173 W,Mobile,Slice2,15,84,7982
TXN7255939236,ACC14492,ACC81365,54.96,Transfer,17/01/2025,10:06:00 AM,Success,FALSE,48.8566 N, -118.2437 W,Mobile,Slice1,13,80,4389
TXN7803677110,ACC45542,ACC49006,1191.92,Deposit,17/01/2025,10:36:00 AM,Failed,TRUE,48.8566 N, 37.6173 W,Mobile,Slice1,4,88,5018
TXN9388955721,ACC53507,ACC19376,881.39,Transfer,17/01/2025,10:49:00 AM,Success,TRUE,40.7128 N, 139.6917 W,Desktop,Slice1,18,65,8426
TXN6956710652,ACC59937,ACC72083,890.41,Withdrawal,17/01/2025,10:12:00 AM,Success,FALSE,35.6895 N, -118.2437 W,Desktop,Slice3,20,209,8663
TXN7734984066,ACC54067,ACC84423,1031.4,Transfer,17/01/2025,10:15:00 AM,Success,FALSE,34.0522 N, 37.6173 W,Desktop,Slice1,16,235,1724
TXN4979176158,ACC76875,ACC22724,1494.2,Deposit,17/01/2025,10:31:00 AM,Failed,TRUE,51.5074 N, -118.2437 W,Mobile,Slice1,6,64,3912
TXN5412325506,ACC49283,ACC17922,224.29,Withdrawal,17/01/2025,10:07:00 AM,Failed,FALSE,35.6895 N, 139.6917 W,Desktop,Slice2,7,59,1895
TXN9953448509,ACC22466,ACC44246,1272.93,Transfer,17/01/2025,10:57:00 AM,Failed,FALSE,40.7128 N, -74.006 W,Desktop,Slice2,5,114,2420
TXN4170698928,ACC51174,ACC92864,1427.83,Deposit,17/01/2025,10:16:00 AM,Failed,TRUE,51.5074 N, 139.6917 W,Mobile,Slice1,4,145,3996
TXN6482881540,ACC68203,ACC30527,671.09,Transfer,17/01/2025,10:26:00 AM,Success,TRUE,55.7558 N, -74.006 W,Mobile,Slice2,11,226,3380
TXN9984520277,ACC36712,ACC63075,149.22,Deposit,17/01/2025,11:00:00 AM,Success,TRUE,35.6895 N, 139.6917 W,Mobile,Slice3,11,181,8448
TXN9077266257,ACC92050,ACC85728,918.7,Deposit,17/01/2025,10:22:00 AM,Success,TRUE,40.7128 N, 37.6173 W,Mobile,Slice2,14,156,4077
TXN3679557633,ACC63042,ACC67654,1479.46,Deposit,17/01/2025,10:24:00 AM,Failed,TRUE,48.8566 N, 139.6917 W,Desktop,Slice3,17,69,1320
TXN5689924166,ACC70707,ACC61130,427.26,Deposit,17/01/2025,10:13:00 AM,Success,FALSE,34.0522 N, -118.2437 W,Desktop,Slice2,15,156,1498
TXN7257989930,ACC95768,ACC53403,1037.73,Withdrawal,17/01/2025,10:04:00 AM,Failed,FALSE,40.7128 N, -118.2437 W,Desktop,Slice2,7,190,7238
TXN8636686575,ACC93548,ACC42106,630.84,Withdrawal,17/01/2025,10:54:00 AM,Failed,FALSE,35.6895 N, 0.1278 W,Desktop,Slice1,20,207,2495
TXN1057529976,ACC64402,ACC41126,1133.66,Transfer,17/01/2025,10:40:00 AM,Success,FALSE,51.5074 N, 2.3522 W,Desktop,Slice2,11,152,9822
TXN2617645101,ACC64441,ACC97513,55.17,Transfer,17/01/2025,10:28:00 AM,Failed,FALSE,35.6895 N, -74.006 W,Mobile,Slice3,17,209,1176
TXN5884141090,ACC87519,ACC55381,293.9,Deposit,17/01/2025,10:02:00 AM,Success,FALSE,34.0522 N, 37.6173 W,Mobile,Slice3,5,123,3761
TXN1475843170,ACC41101,ACC23216,440.3,Transfer,17/01/2025,10:06:00 AM,Failed,FALSE,40.7128 N, 139.6917 W,Desktop,Slice2,16,229,5359
TXN4155626151,ACC59531,ACC45784,1022.55,Transfer,17/01/2025,10:49:00 AM,Failed,TRUE,48.8566 N, 139.6917 W,Desktop,Slice1,20,244,2852
TXN4227899265,ACC65747,ACC20563,739.69,Transfer,17/01/2025,10:40:00 AM,Failed,FALSE,48.8566 N, 139.6917 W,Desktop,Slice2,8,59,1094
TXN6378209363,ACC33501,ACC28336,1184.41,Transfer,17/01/2025,10:57:00 AM,Failed,FALSE,48.8566 N, 0.1278 W,Mobile,Slice3,4,238,1907
TXN7679630871,ACC25570,ACC61224,806.15,Withdrawal,17/01/2025,10:53:00 AM,Failed,FALSE,48.8566 N, -118.2437 W,Desktop,Slice3,8,114,2837
TXN1299028569,ACC69666,ACC20765,1346.22,Transfer,17/01/2025,10:04:00 AM,Failed,TRUE,51.5074 N, 2.3522 W,Desktop,Slice2,12,229,2011
TXN1427023114,ACC78839,ACC66184,1351.47,Withdrawal,17/01/2025,10:04:00 AM,Failed,TRUE,51.5074 N, -74.006 W,Mobile,Slice1,10,95,6129
TXN6137594808,ACC97313,ACC19149,741.96,Transfer,17/01/2025,10:30:00 AM,Success,TRUE,51.5074 N, -118.2437 W,Mobile,Slice2,10,205,4659
TXN4524298301,ACC72164,ACC81617,1435.51,Deposit,17/01/2025,10:33:00 AM,Success,FALSE,34.0522 N, 37.6173 W,Mobile,Slice2,3,167,1346
TXN8607691435,ACC13367,ACC35613,304.9,Deposit,17/01/2025,10:53:00 AM,Failed,TRUE,55.7558 N, 0.1278 W,Mobile,Slice1,20,154,7755
TXN7681972361,ACC98822,ACC25732,741.72,Transfer,17/01/2025,10:13:00 AM,Success,FALSE,34.0522 N, 139.6917 W,Mobile,Slice1,3,78,3610
TXN6226593450,ACC75732,ACC87833,487.33,Deposit,17/01/2025,10:05:00 AM,Success,TRUE,40.7128 N, 37.6173 W,Mobile,Slice1,15,132,6431
TXN3832468814,ACC30411,ACC89361,501.06,Transfer,17/01/2025,10:23:00 AM,Success,TRUE,55.7558 N, 2.3522 W,Desktop,Slice2,10,168,6221
TXN7410811456,ACC53228,ACC67774,1398.62,Transfer,17/01/2025,10:54:00 AM,Success,FALSE,48.8566 N, -118.2437 W,Mobile,Slice3,10,183,8883
TXN7238168935,ACC93016,ACC33694,295.86,Withdrawal,17/01/2025,10:36:00 AM,Failed,FALSE,51.5074 N, 37.6173 W,Desktop,Slice1,6,180,4465
TXN5691669939,ACC53374,ACC72898,369.79,Withdrawal,17/01/2025,10:17:00 AM,Success,FALSE,34.0522 N, 0.1278 W,Mobile,Slice3,4,87,7013
TXN8092227965,ACC12241,ACC33988,1062.28,Withdrawal,17/01/2025,10:10:00 AM,Failed,FALSE,40.7128 N, 37.6173 W,Desktop,Slice1,19,88,3704
TXN3908230781,ACC15821,ACC43879,306.68,Withdrawal,17/01/2025,10:57:00 AM,Success,FALSE,34.0522 N, -118.2437 W,Desktop,Slice1,11,61,4302
TXN9364574524,ACC52775,ACC73924,546.48,Transfer,17/01/2025,10:56:00 AM,Failed,FALSE,55.7558 N, -74.006 W,Desktop,Slice3,11,56,8521
TXN9041339676,ACC50375,ACC53869,662.62,Transfer,17/01/2025,10:16:00 AM,Success,FALSE,51.5074 N, -74.006 W,Desktop,Slice3,6,81,4790
TXN4465020791,ACC75741,ACC46887,827.95,Transfer,17/01/2025,10:15:00 AM,Failed,FALSE,35.6895 N, 0.1278 W,Desktop,Slice3,11,89,4463
TXN4660989719,ACC43060,ACC70548,935.02,Deposit,17/01/2025,10:40:00 AM,Failed,FALSE,35.6895 N, -118.2437 W,Desktop,Slice3,9,217,3882
TXN1879549930,ACC79822,ACC75119,1087.67,Withdrawal,17/01/2025,10:04:00 AM,Failed,FALSE,34.0522 N, 0.1278 W,Desktop,Slice3,11,111,3792
TXN4097123150,ACC36805,ACC33267,519.04,Deposit,17/01/2025,10:52:00 AM,Success,FALSE,40.7128 N, 139.6917 W,Mobile,Slice2,3,132,3407
TXN7739005738,ACC42183,ACC40073,171.92,Deposit,17/01/2025,10:55:00 AM,Failed,FALSE,48.8566 N, 0.1278 W,Mobile,Slice3,17,184,1657
TXN2216713090,ACC19437,ACC87522,827.11,Transfer,17/01/2025,10:28:00 AM,Success,FALSE,34.0522 N, -74.006 W,Mobile,Slice1,7,80,1776
TXN4299026679,ACC81116,ACC90268,108.56,Deposit,17/01/2025,10:20:00 AM,Failed,TRUE,40.7128 N, 37.6173 W,Mobile,Slice3,5,110,7519
TXN7596303179,ACC62925,ACC31357,1234.66,Deposit,17/01/2025,10:43:00 AM,Failed,TRUE,34.0522 N, 139.6917 W,Mobile,Slice1,19,54,1806
TXN5910132280,ACC85661,ACC75676,485.89,Transfer,17/01/2025,10:35:00 AM,Failed,TRUE,48.8566 N, -118.2437 W,Desktop,Slice3,16,175,3880
TXN7406270861,ACC11813,ACC32424,106.01,Withdrawal,17/01/2025,10:59:00 AM,Failed,TRUE,48.8566 N, 37.6173 W,Mobile,Slice3,12,180,3941
TXN2404826022,ACC81145,ACC30363,378.83,Transfer,17/01/2025,10:30:00 AM,Success,TRUE,34.0522 N, -118.2437 W,Desktop,Slice2,17,64,9997
TXN8124689743,ACC89997,ACC99632,654.1,Transfer,17/01/2025,10:48:00 AM,Failed,TRUE,55.7558 N, 37.6173 W,Desktop,Slice2,9,244,9961
TXN9437963697,ACC85972,ACC43808,1318.57,Deposit,17/01/2025,10:16:00 AM,Failed,TRUE,55.7558 N, -74.006 W,Mobile,Slice1,19,247,3943
TXN6019019626,ACC29423,ACC68041,394.98,Transfer,17/01/2025,10:52:00 AM,Success,FALSE,48.8566 N, 0.1278 W,Desktop,Slice1,15,227,3170
TXN4675367499,ACC49487,ACC48009,448.07,Transfer,17/01/2025,10:45:00 AM,Failed,TRUE,40.7128 N, 0.1278 W,Desktop,Slice1,7,234,6436
TXN2012949729,ACC82186,ACC25267,799.39,Transfer,17/01/2025,10:24:00 AM,Success,TRUE,40.7128 N, 2.3522 W,Mobile,Slice3,19,83,3057
TXN1888197550,ACC33260,ACC83342,1277.1,Withdrawal,17/01/2025,10:17:00 AM,Failed,TRUE,51.5074 N, 37.6173 W,Mobile,Slice2,4,208,7237
TXN6250036065,ACC44381,ACC45138,723.45,Transfer,17/01/2025,10:38:00 AM,Success,TRUE,51.5074 N, -118.2437 W,Desktop,Slice3,17,207,4979
TXN5412906599,ACC31830,ACC84084,602.08,Transfer,17/01/2025,10:08:00 AM,Failed,FALSE,35.6895 N, -118.2437 W,Mobile,Slice3,12,176,8553
TXN9673532239,ACC93380,ACC92174,1251.19,Deposit,17/01/2025,10:47:00 AM,Failed,TRUE,55.7558 N, 37.6173 W,Desktop,Slice2,14,207,2695
TXN1652892325,ACC92545,ACC75306,660.16,Deposit,17/01/2025,10:06:00 AM,Failed,FALSE,34.0522 N, 139.6917 W,Mobile,Slice1,17,215,9481
TXN1715221868,ACC86428,ACC65003,1172.55,Deposit,17/01/2025,10:29:00 AM,Success,TRUE,40.7128 N, -74.006 W,Mobile,Slice3,10,185,1248
TXN6007193928,ACC80030,ACC20498,404.35,Transfer,17/01/2025,10:30:00 AM,Success,FALSE,40.7128 N, 2.3522 W,Desktop,Slice3,14,232,5706
TXN1696074130,ACC79263,ACC45900,1467.44,Withdrawal,17/01/2025,10:50:00 AM,Success,TRUE,35.6895 N, -74.006 W,Desktop,Slice3,6,83,5236
TXN3114507871,ACC81093,ACC72767,384.21,Transfer,17/01/2025,10:03:00 AM,Failed,FALSE,35.6895 N, 2.3522 W,Mobile,Slice3,12,248,3607
TXN4902897998,ACC77412,ACC28013,198.65,Transfer,17/01/2025,10:37:00 AM,Failed,FALSE,55.7558 N, -118.2437 W,Desktop,Slice2,17,56,9622
TXN7464084511,ACC59486,ACC87379,1041.32,Withdrawal,17/01/2025,10:50:00 AM,Failed,TRUE,40.7128 N, -118.2437 W,Mobile,Slice1,13,97,3281
TXN4817965241,ACC95824,ACC83875,864.58,Deposit,17/01/2025,10:02:00 AM,Success,TRUE,40.7128 N, 37.6173 W,Desktop,Slice3,19,235,2438
TXN6686731977,ACC71715,ACC99902,1241.46,Withdrawal,17/01/2025,10:01:00 AM,Failed,TRUE,51.5074 N, 139.6917 W,Desktop,Slice1,8,78,9561
TXN4258341246,ACC64877,ACC76710,1398.95,Deposit,17/01/2025,10:31:00 AM,Success,TRUE,35.6895 N, -118.2437 W,Mobile,Slice1,9,117,1129
TXN2146674972,ACC37810,ACC38562,1431.06,Transfer,17/01/2025,10:13:00 AM,Success,TRUE,55.7558 N, 2.3522 W,Mobile,Slice2,6,64,7157
TXN3688144089,ACC86726,ACC75108,698.69,Transfer,17/01/2025,10:58:00 AM,Success,TRUE,34.0522 N, -74.006 W,Mobile,Slice2,10,82,4951
TXN7768798227,ACC29509,ACC11635,582.69,Transfer,17/01/2025,10:23:00 AM,Failed,TRUE,40.7128 N, 37.6173 W,Desktop,Slice2,6,226,1229
TXN7372888615,ACC79388,ACC10131,915.57,Transfer,17/01/2025,10:35:00 AM,Failed,FALSE,48.8566 N, 139.6917 W,Mobile,Slice1,11,168,6981
TXN6496802872,ACC58666,ACC81007,766.64,Deposit,17/01/2025,10:04:00 AM,Success,FALSE,34.0522 N, 37.6173 W,Mobile,Slice1,19,131,6596
TXN2190673228,ACC47900,ACC15352,559.49,Withdrawal,17/01/2025,10:44:00 AM,Failed,TRUE,51.5074 N, -118.2437 W,Desktop,Slice2,6,173,5776
TXN3188343113,ACC17010,ACC45857,1017.57,Withdrawal,17/01/2025,10:16:00 AM,Success,TRUE,35.6895 N, 2.3522 W,Mobile,Slice3,7,150,3056
TXN5206029882,ACC37810,ACC28763,1326.71,Withdrawal,17/01/2025,10:50:00 AM,Success,FALSE,55.7558 N, -118.2437 W,Mobile,Slice1,7,241,9950
TXN9984583310,ACC82235,ACC30295,1327.89,Deposit,17/01/2025,10:17:00 AM,Success,TRUE,51.5074 N, 2.3522 W,Mobile,Slice1,11,247,4341
TXN7291688324,ACC51850,ACC77032,601.16,Deposit,17/01/2025,10:13:00 AM,Failed,FALSE,55.7558 N, -74.006 W,Mobile,Slice1,19,125,3790
TXN4703316874,ACC11504,ACC73653,1053.94,Transfer,17/01/2025,10:16:00 AM,Success,FALSE,35.6895 N, 2.3522 W,Desktop,Slice1,8,94,3567
TXN3578739019,ACC11332,ACC95588,250.92,Deposit,17/01/2025,10:47:00 AM,Failed,FALSE,51.5074 N, 0.1278 W,Desktop,Slice2,15,248,6386
TXN2195520317,ACC30731,ACC95644,1233.39,Withdrawal,17/01/2025,10:44:00 AM,Success,FALSE,35.6895 N, 0.1278 W,Mobile,Slice2,4,159,4133
TXN1041461220,ACC13852,ACC14965,495.85,Transfer,17/01/2025,10:38:00 AM,Success,TRUE,51.5074 N, 37.6173 W,Desktop,Slice2,14,184,5251
TXN3051028291,ACC57933,ACC52429,641.56,Transfer,17/01/2025,10:32:00 AM,Success,TRUE,48.8566 N, 2.3522 W,Mobile,Slice2,15,243,7576
TXN1372797888,ACC57771,ACC28955,978.9,Withdrawal,17/01/2025,10:36:00 AM,Success,FALSE,40.7128 N, 37.6173 W,Desktop,Slice3,9,244,6345
TXN2981368392,ACC59255,ACC53003,376.95,Transfer,17/01/2025,10:30:00 AM,Failed,FALSE,35.6895 N, 2.3522 W,Mobile,Slice3,17,194,7865
TXN1135873779,ACC24360,ACC36461,920.92,Deposit,17/01/2025,10:52:00 AM,Success,TRUE,35.6895 N, -74.006 W,Desktop,Slice1,17,149,3107
TXN1328647070,ACC89958,ACC33093,891.01,Transfer,17/01/2025,10:18:00 AM,Failed,TRUE,35.6895 N, -118.2437 W,Desktop,Slice2,13,176,5049
TXN4691809504,ACC92647,ACC61944,1117.59,Deposit,17/01/2025,10:20:00 AM,Failed,FALSE,34.0522 N, -118.2437 W,Desktop,Slice2,13,243,6155
TXN4179721497,ACC93575,ACC61999,165.65,Withdrawal,17/01/2025,10:46:00 AM,Success,TRUE,51.5074 N, -118.2437 W,Desktop,Slice2,4,208,8968
TXN3895765690,ACC67439,ACC79384,1211.91,Deposit,17/01/2025,10:10:00 AM,Success,TRUE,55.7558 N, -74.006 W,Mobile,Slice1,14,57,2849
TXN8789730264,ACC91269,ACC19289,1331.16,Deposit,17/01/2025,10:24:00 AM,Success,FALSE,34.0522 N, 0.1278 W,Mobile,Slice3,5,232,4545
TXN2070571988,ACC94322,ACC17821,641.13,Transfer,17/01/2025,10:42:00 AM,Success,FALSE,48.8566 N, 37.6173 W,Mobile,Slice1,14,183,1116
TXN1116395817,ACC49997,ACC16705,653.41,Deposit,17/01/2025,10:40:00 AM,Success,TRUE,34.0522 N, -118.2437 W,Mobile,Slice3,12,244,3221
TXN9239256714,ACC79905,ACC26690,1307.54,Transfer,17/01/2025,10:17:00 AM,Failed,TRUE,40.7128 N, 0.1278 W,Mobile,Slice3,17,180,1555
TXN4561707407,ACC89895,ACC94273,396.91,Transfer,17/01/2025,10:16:00 AM,Failed,FALSE,35.6895 N, 139.6917 W,Mobile,Slice1,10,211,5084
TXN3174104806,ACC35025,ACC67292,1458.87,Deposit,17/01/2025,10:25:00 AM,Failed,FALSE,55.7558 N, -118.2437 W,Mobile,Slice2,4,136,7296
TXN8523915846,ACC99416,ACC61088,1073.28,Transfer,17/01/2025,10:35:00 AM,Success,FALSE,34.0522 N, 139.6917 W,Mobile,Slice2,10,147,5612
TXN5102155525,ACC34184,ACC89466,1362.38,Withdrawal,17/01/2025,10:03:00 AM,Failed,TRUE,51.5074 N, 2.3522 W,Desktop,Slice3,7,220,5794
TXN5060420362,ACC52545,ACC44016,659.9,Transfer,17/01/2025,10:15:00 AM,Success,FALSE,40.7128 N, 2.3522 W,Mobile,Slice1,17,84,2264
TXN9297678665,ACC25920,ACC85405,56.93,Transfer,17/01/2025,10:32:00 AM,Failed,FALSE,35.6895 N, -74.006 W,Desktop,Slice1,17,101,2731
TXN5954761833,ACC11424,ACC83140,219.4,Withdrawal,17/01/2025,10:49:00 AM,Success,TRUE,34.0522 N, 0.1278 W,Desktop,Slice1,18,163,6771
TXN7416859349,ACC36029,ACC56028,1114.74,Withdrawal,17/01/2025,10:29:00 AM,Success,TRUE,34.0522 N, 139.6917 W,Desktop,Slice2,11,230,9952
TXN4692899483,ACC79416,ACC10182,252.71,Transfer,17/01/2025,10:48:00 AM,Failed,FALSE,34.0522 N, 37.6173 W,Desktop,Slice1,15,121,6448
TXN1031246972,ACC45883,ACC70147,358.53,Withdrawal,17/01/2025,10:27:00 AM,Failed,FALSE,48.8566 N, 139.6917 W,Mobile,Slice1,13,126,1546
TXN6201618839,ACC15918,ACC29832,207.64,Deposit,17/01/2025,10:27:00 AM,Failed,FALSE,34.0522 N, 139.6917 W,Mobile,Slice2,19,154,5639
TXN1256384918,ACC44416,ACC80838,92.76,Transfer,17/01/2025,10:42:00 AM,Failed,FALSE,51.5074 N, 37.6173 W,Mobile,Slice2,9,103,6624
TXN4963534137,ACC45182,ACC49076,1271.43,Deposit,17/01/2025,10:45:00 AM,Failed,FALSE,35.6895 N, -74.006 W,Desktop,Slice1,6,153,7822
TXN5646588232,ACC44598,ACC90513,1149.69,Deposit,17/01/2025,10:48:00 AM,Success,TRUE,40.7128 N, 139.6917 W,Mobile,Slice2,3,224,2430
TXN9377571688,ACC40248,ACC64197,91.93,Transfer,17/01/2025,10:26:00 AM,Success,TRUE,55.7558 N, 139.6917 W,Mobile,Slice1,3,168,4182
TXN5715931192,ACC94948,ACC68204,1386.49,Deposit,17/01/2025,10:51:00 AM,Success,TRUE,48.8566 N, -74.006 W,Mobile,Slice1,4,64,5231
TXN8939934889,ACC92208,ACC98355,1120.65,Deposit,17/01/2025,10:54:00 AM,Success,TRUE,55.7558 N, 0.1278 W,Mobile,Slice1,13,83,8019
TXN9707081841,ACC80174,ACC53686,596.1,Transfer,17/01/2025,10:02:00 AM,Success,FALSE,55.7558 N, -74.006 W,Mobile,Slice3,13,92,3575
TXN8294020649,ACC17126,ACC78651,129.93,Transfer,17/01/2025,11:00:00 AM,Success,FALSE,51.5074 N, 37.6173 W,Desktop,Slice1,4,157,6872
TXN7764143012,ACC13209,ACC41609,1201.84,Transfer,17/01/2025,10:20:00 AM,Success,FALSE,40.7128 N, 0.1278 W,Mobile,Slice3,10,68,8550
TXN8533263880,ACC57300,ACC46999,1257.78,Deposit,17/01/2025,10:05:00 AM,Failed,FALSE,48.8566 N, -118.2437 W,Desktop,Slice3,13,176,9355
TXN2809461644,ACC19946,ACC86824,1148.58,Transfer,17/01/2025,10:22:00 AM,Success,FALSE,51.5074 N, -118.2437 W,Desktop,Slice1,12,246,8495
TXN4687071393,ACC53033,ACC71691,570.72,Transfer,17/01/2025,10:36:00 AM,Failed,FALSE,55.7558 N, -74.006 W,Desktop,Slice1,4,62,3258
TXN5673009522,ACC67448,ACC20460,655.7,Withdrawal,17/01/2025,10:33:00 AM,Success,FALSE,48.8566 N, 2.3522 W,Desktop,Slice1,3,164,5029
TXN8792646343,ACC38343,ACC11206,555.28,Withdrawal,17/01/2025,10:06:00 AM,Success,FALSE,34.0522 N, -118.2437 W,Mobile,Slice2,19,147,8935
TXN8464942775,ACC54102,ACC27415,333.77,Transfer,17/01/2025,10:01:00 AM,Success,FALSE,35.6895 N, 2.3522 W,Mobile,Slice3,5,55,4971
TXN8285055381,ACC12207,ACC37690,731.29,Withdrawal,17/01/2025,10:33:00 AM,Success,FALSE,51.5074 N, 139.6917 W,Desktop,Slice3,7,54,6291
TXN2364240559,ACC58064,ACC89260,192.43,Deposit,17/01/2025,10:33:00 AM,Success,TRUE,35.6895 N, 37.6173 W,Mobile,Slice3,9,166,1039
TXN4629063974,ACC73573,ACC74408,810.23,Transfer,17/01/2025,10:46:00 AM,Failed,FALSE,34.0522 N, 0.1278 W,Mobile,Slice2,10,124,3125
TXN8231379842,ACC72707,ACC22063,341.45,Transfer,17/01/2025,10:28:00 AM,Failed,TRUE,34.0522 N, -74.006 W,Mobile,Slice3,17,140,2072
TXN2575946300,ACC94127,ACC88828,1003.51,Deposit,17/01/2025,10:52:00 AM,Failed,FALSE,55.7558 N, 0.1278 W,Mobile,Slice3,15,99,2774
TXN2630496789,ACC11158,ACC54603,938.65,Deposit,17/01/2025,10:44:00 AM,Success,FALSE,34.0522 N, 139.6917 W,Desktop,Slice2,18,136,2502
TXN3447478998,ACC30234,ACC51652,1398.09,Withdrawal,17/01/2025,10:29:00 AM,Failed,TRUE,48.8566 N, 139.6917 W,Mobile,Slice2,17,214,1842
TXN7744872067,ACC90264,ACC16628,958.18,Transfer,17/01/2025,10:58:00 AM,Success,FALSE,35.6895 N, 0.1278 W,Desktop,Slice3,16,217,5496
TXN8572380298,ACC70377,ACC20352,938.68,Transfer,17/01/2025,10:15:00 AM,Failed,TRUE,40.7128 N, 139.6917 W,Mobile,Slice3,17,139,6668
TXN1944161554,ACC52350,ACC69265,800.31,Deposit,17/01/2025,10:05:00 AM,Failed,TRUE,51.5074 N, 0.1278 W,Mobile,Slice2,11,154,5804
TXN3706837999,ACC48258,ACC47933,1307.8,Transfer,17/01/2025,10:57:00 AM,Success,FALSE,35.6895 N, 37.6173 W,Mobile,Slice1,13,149,9028
TXN6552482713,ACC17345,ACC68442,1184.61,Deposit,17/01/2025,10:34:00 AM,Success,TRUE,40.7128 N, -118.2437 W,Desktop,Slice2,20,157,5352
TXN8092655434,ACC92997,ACC93368,89.69,Transfer,17/01/2025,10:52:00 AM,Failed,TRUE,51.5074 N, 2.3522 W,Desktop,Slice3,15,172,6036
TXN5708760402,ACC87072,ACC89896,990.36,Deposit,17/01/2025,10:27:00 AM,Failed,FALSE,51.5074 N, -118.2437 W,Mobile,Slice1,16,223,1929
TXN7183478404,ACC54274,ACC72385,1355.61,Deposit,17/01/2025,10:48:00 AM,Failed,FALSE,34.0522 N, -74.006 W,Mobile,Slice1,17,244,3417
TXN6418299376,ACC39373,ACC76158,1457.81,Withdrawal,17/01/2025,10:33:00 AM,Success,FALSE,51.5074 N, -118.2437 W,Desktop,Slice3,18,57,2915
TXN1726351367,ACC88350,ACC42527,193.35,Deposit,17/01/2025,10:15:00 AM,Failed,TRUE,48.8566 N, 37.6173 W,Desktop,Slice3,14,159,5418
TXN4389081475,ACC22912,ACC52637,1250.73,Transfer,17/01/2025,10:55:00 AM,Success,TRUE,48.8566 N, 0.1278 W,Desktop,Slice3,3,213,8968
TXN2968614458,ACC84446,ACC47277,641.89,Transfer,17/01/2025,10:59:00 AM,Success,TRUE,34.0522 N, -74.006 W,Mobile,Slice2,20,193,3004
TXN9369323463,ACC21138,ACC45215,548.18,Deposit,17/01/2025,10:58:00 AM,Failed,TRUE,40.7128 N, 2.3522 W,Mobile,Slice2,18,230,8976
TXN4884680145,ACC47209,ACC60295,93.19,Transfer,17/01/2025,10:12:00 AM,Failed,FALSE,40.7128 N, -118.2437 W,Desktop,Slice2,19,133,9622
TXN3689859259,ACC26383,ACC55770,974.06,Withdrawal,17/01/2025,10:30:00 AM,Failed,TRUE,35.6895 N, 0.1278 W,Desktop,Slice3,10,185,4286
TXN7627699972,ACC53418,ACC92611,1325.97,Deposit,17/01/2025,10:06:00 AM,Failed,FALSE,40.7128 N, 139.6917 W,Desktop,Slice1,15,178,5448
TXN5303967789,ACC16801,ACC30926,71.67,Transfer,17/01/2025,10:46:00 AM,Failed,FALSE,34.0522 N, -118.2437 W,Desktop,Slice1,19,250,5265
TXN2488355680,ACC21784,ACC82883,1279.03,Deposit,17/01/2025,10:53:00 AM,Success,FALSE,34.0522 N, 37.6173 W,Desktop,Slice2,3,129,7387
TXN8465634743,ACC86251,ACC39807,788.22,Deposit,17/01/2025,10:02:00 AM,Failed,TRUE,48.8566 N, -74.006 W,Desktop,Slice2,3,187,5898
TXN2189034163,ACC24939,ACC96021,274.99,Deposit,17/01/2025,10:34:00 AM,Success,FALSE,34.0522 N, -118.2437 W,Mobile,Slice2,10,75,7009
TXN1179409810,ACC58088,ACC32898,385.75,Deposit,17/01/2025,10:10:00 AM,Failed,TRUE,48.8566 N, 139.6917 W,Mobile,Slice1,9,235,8696
TXN1744197967,ACC80321,ACC53228,819.88,Deposit,17/01/2025,10:35:00 AM,Failed,TRUE,48.8566 N, 139.6917 W,Mobile,Slice2,16,90,8897
TXN7033130898,ACC91152,ACC74032,500.19,Transfer,17/01/2025,10:17:00 AM,Success,FALSE,35.6895 N, 0.1278 W,Mobile,Slice1,3,167,4936
TXN1050678444,ACC90361,ACC34735,703.97,Deposit,17/01/2025,10:35:00 AM,Success,FALSE,40.7128 N, 37.6173 W,Desktop,Slice2,13,204,9805
